"TABLE","5","10","20","50","100","200","500","1000"
"method0","0.43445348590315813","0.22043243701064252","0.1114743343595972","0.044895666846740845","0.022503756716685253","0.011265602718300904","0.00450958897878273","0.0022553538013569963"
"method1","0.4284866146912636","0.17545149471639387","0.07742342689276605","0.028437846622893836","0.013792915421172225","0.0067899368446919794","0.0026903417199202195","0.0013408943023742737"
"method2","0.03696917912627651","0.030194330948506654","0.01826557740098611","0.008101200816981624","0.004186165058518654","0.002127271380644835","0.0008591525153720525","0.0004309534941793203"
"method3","0.03696917912627651","0.030194330948506654","0.01826557740098611","0.008101200816982512","0.004186165058518654","0.002127271380644835","0.0008591525153711643","0.0004309534941793203"
"method4","0.07185908866973278","0.03928774810735103","0.020586195580365896","0.008477076074994372","0.004280516547005675","0.0021509071385281686","0.0008629388360681389","0.0004319004577304497"
